treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22012,for-loop-index,Tag-based,0.005,0,True,13,252,235,"[SubmitNum-Tag(0101111011010111,0011010101100000,1101000101101110),LoadEnd-Tag(0110001110000010,0001010000100100,1100100100100000),Add-Tag(0001001011011101,1011001101110010,0100001110001101),While-Tag(1000111101000110,1111000001011110,1111101011111100),Dec-Tag(1110001111000001,1100101110101111,0111011101111011),SwapMem-Tag(1011000001111011,0010100110001000,0100101001010110),Add-Tag(1011100101011101,1101010110101111,0010100100110110),TestNumLess-Tag(1000001000000001,1011001100100100,0001100011111111),IfNot-Tag(1000100010111110,1101011111110110,1011111110111110),SubmitNum-Tag(0001001100101011,0100111011111111,0011100010111100),Close(0111100110101100,0001011000011001,1001111000111000),LoadEnd-Tag(1100011111001100,1111110001110000,0101100111001100),LoadStep-Tag(1000111111010111,1010001100010011,0100010101000100)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22013,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22014,for-loop-index,Tag-based,0.005,0,True,11,299,271,"[Set-1-Tag(0001011101001100,1010000110111100,0101100110010111),LoadEnd-Tag(1101000101100010,0110111101110000,0100000100011111),LoadStep-Tag(1100111000011110,0100011111000000,1010001010110111),LoadStep-Tag(0011100011100101,0000101010010011,0101111010001000),Countdown-Tag(0100111010100001,0000010000101001,0101011001100010),Dec-Tag(1100001011110011,0110000100000101,1010100010001100),Close(1001111110010000,0000101001110011,0000010110011011),Countdown-Tag(1101001101010001,0001000000011011,0110100011101111),SubmitNum-Tag(0100011111111100,1010101000011010,1000001110001011),TestNumGreater-Tag(1111001110000111,0110001111011111,1001011010010101),Add-Tag(0011111101001000,1110111111011010,1110011011001111)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22015,for-loop-index,Tag-based,0.005,0,True,8,141,85,"[TestNumNEqu-Tag(0000001110010100,1111101001110011,0010101011101011),SubmitNum-Tag(0100111111111101,1011100111011110,1010000110010000),Sub-Tag(0001110101000111,0110101001011011,0101101001100111),Close(1111111110001000,0000101101110110,0001111011010110),Add-Tag(1111101011100010,0011001000010000,1000011111011111),TestNumGreaterTEqu-Tag(0101100110000100,1111011010110111,1001111110001000),Countdown-Tag(1001100100011000,1010001011000000,0011110011111000),SubmitNum-Tag(0111011101011110,1010110000001000,1111011100100110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22016,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22017,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22018,for-loop-index,Tag-based,0.005,0,True,6,174,91,"[Close(1110000111011111,0001011101011001,0100100000010100),SubmitNum-Tag(1011101110111111,1100011001000101,0110001100111001),Add-Tag(1001110111111010,0010010000111011,1100111111110000),TestNumLessTEqu-Tag(1101100101001101,0111001111111111,0110011011100011),While-Tag(0100001011011010,1001100011110111,0010000111000100),Set-9-Tag(0111100010101110,1100110001001010,1100110110010110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22019,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22020,for-loop-index,Tag-based,0.005,0,True,20,299,261,"[SubmitNum-Tag(1110101011101010,0001000101100001,0111111001100001),Add-Tag(1011100101110011,1010101010111001,1101111111001101),LoadStart-Tag(1101001111110001,0011101000100100,1010011111100101),LoadEnd-Tag(0100100001101110,0110011010001011,0011111010111010),Countdown-Tag(1101101101001111,0111001010000110,0101000110111100),If-Tag(0111110011001001,1101011011111100,1111011000101010),Close(1110011010101001,1101010001011011,0110110110001110),Dec-Tag(1110100100001011,0001011001001010,1011111010100000),TestNumGreaterTEqu-Tag(1100101011010111,0110111101011001,1110010011110010),Close(0100100010100001,0010111010110000,0111000100010001),Set-13-Tag(1100111001000111,1001100111110010,1011001110100000),Dec-Tag(0100110011101101,1010110010010000,1000111001010110),Countdown-Tag(0000110100001000,0000001000010101,0100011100010011),If-Tag(0100100000110100,0011100111011110,0111111000100000),Return(0101101001101100,0010000111100100,0111011000010111),Close(1000000010001101,0100101011001001,0101100110001001),Add-Tag(1100000100100011,0010101000100110,0110101111000011),Set-2-Tag(0000011000000000,0100010000010010,0000010001111110),SubmitNum-Tag(1110001101101010,0011000111011001,1000000011010001),TestNumGreater-Tag(1111011111000010,0111110111001000,1101011010110001)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22021,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22022,for-loop-index,Tag-based,0.005,0,True,12,286,237,"[SubmitNum-Tag(1111110101010110,0101010101100100,0110011101101111),CopyMem-Tag(1010000100010110,1110110101101111,0001010111100110),LoadEnd-Tag(1000000110001000,1001011000010111,1101010101111100),LoadStart-Tag(0100110101011100,1100111001000000,1111000010011011),While-Tag(1111101110011011,0011111100100001,0000000011101101),Dec-Tag(1100000110001000,1000001011100000,1110001111001101),Add-Tag(0111000101011101,0011011110011011,1100111110010011),TestNumGreaterTEqu-Tag(1001110010011011,1100001110011111,0110000001000001),Countdown-Tag(1110100011101100,0010000000110111,0011110010111111),Add-Tag(0011001010111011,0110000100110100,0000111101110000),LoadEnd-Tag(1001101100111001,1110100011110111,1010010110011100),SubmitNum-Tag(0010010101000000,0101100100001010,0110010110111000)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22023,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22024,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22025,for-loop-index,Tag-based,0.005,0,True,19,269,251,"[SubmitNum-Tag(1111111000010110,1111111100111001,1000001011001010),LoadStep-Tag(1001100110100000,0000000011100100,0110011101001101),Set-10-Tag(0110100101111110,1011001010110100,0101001100011000),While-Tag(0110100011100110,1101100011010001,1001000110101100),Dec-Tag(0100000100000001,1010101010101101,0101001000010000),Dec-Tag(0011100100001000,0100111001110010,0111011010101010),IfNot-Tag(1001100001110001,0110010011011000,1001001011011100),LoadStep-Tag(0011010110000000,0001010110100100,0011011101000101),TestNumGreater-Tag(0001010101110010,1111111011110100,1101110010001010),Dec-Tag(0001100110000001,0111000000100100,1011011110010100),IfNot-Tag(1011000001011001,0110010011110010,0001001000110100),While-Tag(0010011111100100,0100001100010010,1110101011111101),Add-Tag(1010100110100100,1101101101011110,0010000111001000),Set-5-Tag(0111100000001010,1110110010100000,0000010000111000),SwapMem-Tag(1111010000000010,1000001010000111,0001001101111011),SubmitNum-Tag(0100000000101101,0000000010111011,1001110101001010),While-Tag(1100001000010001,0100100010100110,1100000000001100),CopyMem-Tag(0110101101100011,1111110101001010,1101010001001001),TestNumGreaterTEqu-Tag(1111010101011011,0111000101100100,1100001010010110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22026,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22027,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22028,for-loop-index,Tag-based,0.005,0,True,8,256,178,"[Set-12-Tag(0011100101010111,0101011010111010,1011110010010001),Add-Tag(1011101010101010,0010110000010011,0110000100101101),LoadEnd-Tag(1000111001100100,1111010011110001,0110010101000111),Dec-Tag(1010011001000110,1111010101101110,0101110110110101),Countdown-Tag(0001111100010101,0011011101001001,1111110000001001),SubmitNum-Tag(1110000101101001,1010000010001111,0110101100111010),Add-Tag(0010101001101101,0011111100100100,0100100000001000),TestNumLessTEqu-Tag(0100000100001000,1010001011001100,0101010110000110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22029,for-loop-index,Tag-based,0.005,0,True,18,289,223,"[SubmitNum-Tag(1111110010101111,1100101101000001,1110011101100101),Sub-Tag(0101100110101011,1101000001101001,1101010101100001),LoadStep-Tag(0111010010001101,0100000111011111,0010111001011111),Dec-Tag(0001010101000001,1001110000001110,1110100100001000),Close(1000010110101110,1111000000101001,1011001001110011),Countdown-Tag(1010100110000001,0001111011010100,1100111000000000),Close(1100111001010011,0000000011110010,0000111101011000),LoadStart-Tag(1010100110101101,1001100110111000,0000110111011100),LoadEnd-Tag(0011100000101110,0110101011110111,1100000001011111),Sub-Tag(0101001011010000,0011101000110011,1101010110101000),Add-Tag(1001000111011000,1111000000101101,1011111011001101),TestNumGreater-Tag(1000010000000101,1111010001110111,0100100001100000),While-Tag(1100000101110110,0111111010100001,0100011111001101),Dec-Tag(0110110101111001,1000111100011110,0010111111111110),Add-Tag(0100101010001000,0111010010100001,1010110100000101),If-Tag(0110110001001101,0100011111010011,0110111111000011),TestNumGreater-Tag(1110010001100101,1011010101011111,0010101101101000),SubmitNum-Tag(1010110010101110,1111001100011110,1111001010001011)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22030,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22031,for-loop-index,Tag-based,0.005,0,True,8,157,127,"[SubmitNum-Tag(1111110101100010,0110010100011110,1100001000101111),SwapMem-Tag(0000001100010011,1011100100011011,1010111011111000),While-Tag(1000110011001101,1010100011010011,0111100111001100),LoadStep-Tag(0011110110010011,1100110100100000,0001111100111111),Add-Tag(1101101101111001,0011111001100000,1010111101101011),TestNumLess-Tag(1100111011111010,1100000101110000,1000011110001001),If-Tag(0100100010001011,1111000101111100,0110101101110100),SubmitNum-Tag(1011110110101110,1000101101001101,0010101000000111)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22032,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22033,for-loop-index,Tag-based,0.005,0,True,7,116,104,"[Add-Tag(1111101001101111,1011000000101011,0010011010100000),TestNumGreaterTEqu-Tag(1010111110010011,1000000110000101,0011011010111110),While-Tag(0011011001111110,0100001111110010,1011100011100100),SubmitNum-Tag(1000010110111100,0000110110010100,0110101100010000),SwapMem-Tag(1101100001011110,0110010010100100,1011000100011000),Add-Tag(0110000000100111,1011100100110011,1011011011100100),TestNumLess-Tag(0011000010100100,1101010011011101,0101100111111110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22034,for-loop-index,Tag-based,0.005,0,True,6,140,66,"[While-Tag(0110001100000000,1101100000010111,1110011011111000),Add-Tag(1011111001111010,0111011100001011,1001100100101100),TestNumLessTEqu-Tag(1101010010010000,1000010110011011,1000011011101010),SubmitNum-Tag(1111001111111100,0010000011111100,0100001100011000),CopyMem-Tag(1001100110101011,0011111011011111,0010101000010100),While-Tag(1111011001100001,1110001101110010,0110000111011000)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22035,for-loop-index,Tag-based,0.005,0,True,7,271,64,"[Close(0010000001001100,1010110110010000,1001101101010111),SubmitNum-Tag(0111100110101111,1100101011101101,0101001011011000),Add-Tag(0111101000011010,1111101011111101,0011100011000010),TestNumGreaterTEqu-Tag(0011110111001011,0101010011001110,0000111101000011),CopyMem-Tag(0011110011000100,1101111110011010,1111100000011101),If-Tag(0100101001011110,1000010101111111,0011010000111011),TestNumLess-Tag(1001110011101000,1010010100000111,1101000011111001)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22036,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22037,for-loop-index,Tag-based,0.005,0,True,8,169,149,"[Dec-Tag(0100001000010111,1101011101111001,1000100100000000),Close(0100110100111111,1010011101001011,0100101111100101),SubmitNum-Tag(1110111011100000,0110100100100000,0111110101101111),SwapMem-Tag(1000011100000011,0111101111010010,0000000001011001),Add-Tag(0010001100110100,0000011000001001,1011010111110110),TestNumLessTEqu-Tag(1101011011110111,0101001001000110,1111000110010001),IfNot-Tag(1001110100101011,0001100101000101,1010100110000010),TestNumEqu-Tag(1110111010101100,1001100001110000,0001111000100110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22038,for-loop-index,Tag-based,0.005,0,True,12,277,261,"[SubmitNum-Tag(1010111101101011,1010111111111100,1001111101101010),LoadStart-Tag(1110100010110010,0110100111000000,0001011101010100),LoadEnd-Tag(0001101110101010,1010010000001110,0000010101111011),Dec-Tag(0001001110101011,0111111101110110,1111100010001100),Set-15-Tag(0101101101101100,1011000010111000,1001111100000101),Countdown-Tag(0110100101101010,0010010011111010,0110100000011000),LoadStep-Tag(1011100111001101,0100101000000101,1101111001001011),Add-Tag(1001101110001111,0101110010100010,1111110001110010),Inc-Tag(0101100000101001,0011100110101001,1000011111110000),TestNumLessTEqu-Tag(1000110101110111,1011001000111100,1010000011110100),If-Tag(1110010011101101,0000001001001100,0101111001100100),SubmitNum-Tag(0100100000000011,0010010000000111,0000111010001110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22039,for-loop-index,Tag-based,0.005,0,True,10,289,214,"[Add-Tag(0101000101111110,1000010001100000,0100000011110011),CopyMem-Tag(0101011101111111,0011010010110010,1011111010111111),Dec-Tag(0001100111111110,0101011110100011,0100001111000011),Set-3-Tag(1100011011110111,0010000100010000,0010101001100001),LoadStep-Tag(0000100111010000,1010101001010010,0110000101110000),Countdown-Tag(0100110111111101,1010111110100011,1111110101101011),Add-Tag(0010001011110010,1010101110011001,1000010001000011),SubmitNum-Tag(0011001101110110,0111101110001101,1111010111000001),TestNumLessTEqu-Tag(1101101000000011,0001001011101010,1010111110011010),SwapMem-Tag(0010011011110011,1010101101000010,0111101111010010)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22040,for-loop-index,Tag-based,0.005,0,True,10,213,63,"[Sub-Tag(1111100111110101,0011001111110110,1011110101111110),Dec-Tag(1001010011000100,1100100100011001,0100010010001111),While-Tag(1001011100000010,0111100101110101,0101000101101000),Add-Tag(0011011000100001,1111110111100011,1100101011001001),TestNumLess-Tag(0100111111010100,0110001101000111,0100101010011110),CopyMem-Tag(1100001010000110,1110111100011011,1011101010010010),If-Tag(0100111000111101,0011110000001011,1000100000010000),Return(1110100101000001,0111111010100111,0101000010001000),Close(1000110010000001,1010111011111101,1110011110010000),SubmitNum-Tag(1000000101000011,1011101110100110,1100101001100101)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22041,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22042,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22043,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22044,for-loop-index,Tag-based,0.005,0,True,14,278,258,"[Sub-Tag(1110010101010101,1001000000101010,1010011011000011),Sub-Tag(1000101100100010,0011110001001001,0011010100100100),LoadStart-Tag(1010010101110010,1010011011001101,0100111000111011),While-Tag(1000010101100110,0110001100111111,1010101101101110),Add-Tag(0001111010111001,0000001000100111,1010000011001110),SwapMem-Tag(1000000011011110,1110011100001000,1010111101001111),LoadStep-Tag(1011101100000011,1011010010010001,1110011011110101),SubmitNum-Tag(0110101010010010,1011001011111111,0100110001111101),Add-Tag(0111101000110000,0111010010111011,0000110101110001),SwapMem-Tag(0001111110000001,0110011011011101,1011001111111010),TestNumLessTEqu-Tag(0100011011000000,0111110001010100,0111111111011010),Dec-Tag(1101001011011100,1010111100110011,0111101110111100),IfNot-Tag(1011100101111101,0000011100110101,1101011010001111),Return(1100011001010010,0001001011111101,0101001101111110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22045,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22046,for-loop-index,Tag-based,0.005,0,True,11,254,227,"[SwapMem-Tag(1110010010100000,1111111100000100,1101111100101010),Close(1011100010001111,1010010100001101,0110110010010001),SubmitNum-Tag(0110100110100110,1011010000000010,1101100010101101),Add-Tag(1010010101101110,0000010110110011,1000001111100101),LoadEnd-Tag(1101010101000001,0001110110100000,1011010101111110),TestNumLessTEqu-Tag(0000101110100000,0010110100011110,1000010000000011),Sub-Tag(0001010110000001,1110010000111010,0110010101100111),TestNumLessTEqu-Tag(0110010111100000,0000110001010101,0110010101010111),IfNot-Tag(0100010100010110,0010001100110010,0111111100000101),IfNot-Tag(1000000010101110,1001111111011010,0100001011111100),Close(1010100001100011,0100001011001010,0010101110001000)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22047,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22048,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22049,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22050,for-loop-index,Tag-based,0.005,0,True,10,160,123,"[Set-12-Tag(1000000111101101,0010111001001101,0100011101010101),SubmitNum-Tag(0111111101111010,1100111100100111,1101111101010101),Countdown-Tag(0010010011110000,0111001100001011,0001000011100110),Add-Tag(1011011110001010,0000001101101010,0111111110101011),TestNumGreater-Tag(1100110101010001,1111111111100001,0011100111111000),Set-12-Tag(0010001110101100,1101110011000100,1000010111001011),IfNot-Tag(1000000110011100,1010100011110011,0010111101000101),Return(0100011001000011,0100000110000100,1011101011111111),Close(1000110101101001,1011111011110011,1110111000011111),SubmitNum-Tag(1111000111111001,1000111010001101,0000010000011010)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22051,for-loop-index,Tag-based,0.005,0,True,6,130,126,"[Close(0111000000111100,1001111111110100,0110010010100101),SubmitNum-Tag(1101100111110100,0010101110111000,0000000001011000),Add-Tag(1010001010101011,0111111101111000,1011101101001110),TestNumGreaterTEqu-Tag(1010011110011110,0101010111011101,1010010101101010),If-Tag(1010010100010000,1000101010100011,0100000011101001),Set-3-Tag(1101001100101111,0010000000010001,1111001111101111)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22052,for-loop-index,Tag-based,0.005,0,True,6,292,59,"[Close(1011001111010100,0011001000010100,1011111100010011),SubmitNum-Tag(1010101111111010,1010100110010010,1110001010010010),Add-Tag(1110011011101111,0011001001011010,1000011110111111),TestNumLess-Tag(1110011111001100,0011010101011001,1011101010010101),IfNot-Tag(1001101001110100,0101011100101000,0101100101111011),Set-4-Tag(1111100010110110,0010101111010111,0011100111000101)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22053,for-loop-index,Tag-based,0.005,0,True,8,292,84,"[While-Tag(0011000110010011,1010000000110101,0110110000001101),SubmitNum-Tag(1110111011111011,1011110110111011,1110000010001010),Add-Tag(0001000100101111,0110110110010110,0011110100110011),CopyMem-Tag(0010001101110000,1110111011101110,0000011110110011),LoadStep-Tag(0111001100110010,1110010101010110,0011110001100101),TestNumGreaterTEqu-Tag(0111010110101111,1100010111001101,1010101101100000),Countdown-Tag(1111100101001100,1001001101100001,0110100011111011),TestNumGreaterTEqu-Tag(1110001010111010,0010111010111001,0011100011101001)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22054,for-loop-index,Tag-based,0.005,0,True,17,297,272,"[Set-4-Tag(1101111101001101,1000010101110100,0110110101010001),LoadStart-Tag(0000000000110100,1011110011111011,0011011000000111),TestNumNEqu-Tag(1011111100001001,0111111111110101,0011000011100001),LoadEnd-Tag(1100100010011010,1101001111001011,1000110011101001),Close(1111101011100001,0111110010010110,1011100010000101),Div-Tag(0111100011011101,0110111110111100,1100010101011110),Add-Tag(0100100001100000,1000110001111110,0110011100101110),TestNumLessTEqu-Tag(1001101011010001,0001011110001111,0100101100111011),Countdown-Tag(0011101101100100,1011010100101110,0101101000011010),LoadStep-Tag(0110001100000111,1010110001001110,1001100010100001),Close(1110000001001010,0010000011111001,1000111110011000),SubmitNum-Tag(1000010010001111,0101010110100010,1000001010111001),LoadStep-Tag(1001010001011000,0101110101101110,1111000010010100),Sub-Tag(1111110101000010,0011011110011100,1010001010000011),Countdown-Tag(1101010001010011,0001100111101000,0101001010111101),Mult-Tag(0100100111001010,1010011001001000,0110100111001010),Dec-Tag(0111101011011000,0000101111100101,0010000110001001)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22055,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22056,for-loop-index,Tag-based,0.005,0,True,8,296,124,"[Close(0111011000111111,0100010011100010,1010100001000100),TestNumGreaterTEqu-Tag(0111010100110000,1111101110111111,1001110011011001),Sub-Tag(0011110100011100,1111111011101000,0111000011111010),While-Tag(0001010011111111,1111100111001011,1010000101001111),If-Tag(0011101110011100,1101000001001011,1111100011111111),SubmitNum-Tag(0111010111101100,1101011011001001,1110110001110001),Add-Tag(0010010100000011,0111101111010110,1010111111011101),Break(0101100011001010,0110100100100100,1111111110110110)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22057,for-loop-index,Tag-based,0.005,0,True,12,292,254,"[LoadStart-Tag(0010110000000100,1110101110010110,0111101101001100),SubmitNum-Tag(0001110000001011,1111111100100010,1101010000011001),LoadStart-Tag(1110010010001110,1101111000010000,0010000110000000),LoadEnd-Tag(1010010011100010,0000111010001111,0011100011111001),LoadStep-Tag(0011110101101100,1111001101010111,0011100100000111),Sub-Tag(1110110010001100,0110100010101101,0101001011001001),CopyMem-Tag(0110000001111000,1111010111100101,1110111100101110),TestNumGreater-Tag(1100001100011011,0101100001001111,0110100111110000),While-Tag(0111100101001000,0000101001111010,1010000111100110),Add-Tag(1010001100100100,1011000000101101,1111000000111111),TestNumGreater-Tag(1100000101000010,1100100001001111,0110100000110100),SubmitNum-Tag(1110000000011011,1000101110011010,0010001101000010)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22058,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22059,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22060,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22061,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22062,for-loop-index,Tag-based,0.005,0,True,9,299,200,"[LoadEnd-Tag(0001101010000101,0110010111110110,1010110110101010),LoadStep-Tag(0100001110011010,0101111011011000,0000110001001000),Add-Tag(0100100101101000,0111101101011100,1101110100000110),Close(0111100110110110,0011001110110100,1111001110111000),SubmitNum-Tag(0110010001010101,0001010101001011,1011111110111110),Add-Tag(0101110101010110,1110001100001010,0001010101110100),TestNumGreaterTEqu-Tag(1000000100010110,0111101010000010,0110000001000001),If-Tag(1000100101100001,1111101101001000,1100001111101100),Not-Tag(1011110100110001,0100001011100110,0110011010110011)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22063,for-loop-index,Tag-based,0.005,0,True,8,250,187,"[SubmitNum-Tag(0110111111010100,0010101111111101,1110010111100101),LoadEnd-Tag(1100101110010110,1111010111100001,1011111011100011),While-Tag(0111001100101010,1101011110000000,0110101011000100),LoadStep-Tag(1111000101010110,1111010111111000,0101001010001001),Add-Tag(0110010101000100,1111101111011111,0110111111010110),TestNumGreater-Tag(1110001011010110,1111111001111011,0111001001101001),If-Tag(0110110100101000,1001111100110000,1101111010100001),SubmitNum-Tag(1100111100111111,1111110101000101,1011110000101000)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22064,for-loop-index,Tag-based,0.005,0,True,10,289,146,"[LoadStep-Tag(1011010000010001,0111000101000011,1101001011110110),Set-13-Tag(0101001111000011,0100100001110111,1111011001101010),Inc-Tag(1000010100010101,0110000100011110,1110010011001010),LoadEnd-Tag(1011111010000011,0101111111010000,1111111001100001),Sub-Tag(1011110011000011,0101110110110100,1010110111100001),LoadStart-Tag(1110001000011101,1000111100001111,0110010110010100),Countdown-Tag(0100000011010011,0010010011000011,0001001000010111),TestNumGreaterTEqu-Tag(1010100111100100,0011101111010100,0100001101000000),SubmitNum-Tag(1011101101110101,1010100101010111,1100000011111010),Add-Tag(1010100001010100,1010011000100010,0010101001011001)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22065,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22066,for-loop-index,Tag-based,0.005,0,True,6,197,129,"[While-Tag(1001001100110110,0011100100001101,0110101100111000),SubmitNum-Tag(1100101111111010,1010000101001000,1110010101011101),Add-Tag(0100001110110110,1001101010111110,0011110101101110),TestNumGreaterTEqu-Tag(0011100111110110,0001011110000100,0000011011011100),Countdown-Tag(0001010111111110,1110100111111110,1111011011001101),TestNumGreaterTEqu-Tag(1001010110100110,1101110110000011,0000000000011011)]"
